ID_EQUIP_CONFUSO,TEMP_VAL_RAW,PRES_PSI_RAW,STATUS_TXT,OP_GENERO_ERR,CONS_KWH_VAL
WEG-AUT-1330,75.0714088851074,5.35179485093755,Ativo,M,96.70447083240269
WEG-AUT-1331,65.77882909939878,8.607129068690215,Ativo,M,98.94662055654506
WEG-AUT-1332,75.99594786103413,8.989521494435365,Ativo,M,118.74325350166403
WEG-AUT-1333,68.08980202912284,5.126680777103314,Ocioso,M,153.81057163381678
WEG-AUT-1334,85.43875720088639,5.430620009727988,Ativo,M,116.96491639694868
WEG-AUT-1335,73.65589749422755,7.403423041771723,Manutenção,M,117.25132135186077
WEG-AUT-1336,66.53227943367864,5.658017090294679,Ocioso,M,98.37134465832287
WEG-AUT-1337,71.82544866264357,6.136424294894867,Ativo,M,134.18894377905568
WEG-AUT-1338,79.53578026989406,6.235543788759374,Ativo,M,134.2976438149403
WEG-AUT-1339,69.28089219555827,3.5124575813232815,Ativo,F,131.83612802099864
WEG-AUT-1340,66.56668584655247,6.180627155468068,Ocioso,F,110.56168990728956
WEG-AUT-1341,77.75871572066508,5.234381116310157,Ocioso,M,109.39939847440492
WEG-AUT-1342,77.77214899664159,5.5096280486403195,Ativo,M,100.60316624392544
WEG-AUT-1343,69.87709665860314,8.22108480485634,Manutenção,M,121.258087526414
WEG-AUT-1344,,4.440890348009042,Ativo,F,103.79389006082248
WEG-AUT-1345,77.63652434225519,7.338487261447169,Ocioso,F,102.33875242126066
WEG-AUT-1346,59.9951144142781,5.809451897535468,Ocioso,F,113.64463924633986
WEG-AUT-1347,60.42163036904617,5.808335764105832,Ativo,M,112.66265737223675
WEG-AUT-1348,67.65633567684942,7.306520654472396,Ativo,F,111.93032206767067
WEG-AUT-1349,72.95880490702561,6.676071812396446,Ativo,M,126.99666895260393
WEG-AUT-1350,78.46452943877905,6.998858196107344,Ativo,F,121.18571703225419
WEG-AUT-1351,90.6912402779703,7.5554585247460055,Manutenção,M,115.67765954233323
WEG-AUT-1352,84.2054260436212,5.736168263543348,Ativo,F,122.74519392467224
WEG-AUT-1353,73.52064543538401,5.3428685716891495,Ativo,M,105.12709438343052
WEG-AUT-1354,75.00032981702176,4.680789262819083,Ativo,F,121.57917935864516
WEG-AUT-1355,64.67344167130301,5.044425258029463,Ocioso,F,122.25903739266951
WEG-AUT-1356,75.00561207207991,10.328732195432215,Ativo,M,97.45429710963779
WEG-AUT-1357,72.16908429133855,7.942551413031501,Ativo,M,134.93540631555544
WEG-AUT-1358,78.58854488354994,4.30849588730877,Ativo,F,106.77849442159507
WEG-AUT-1359,66.51407509270061,4.348558860559002,Ocioso,M,121.35464698809652
WEG-AUT-1360,80.65313839953231,6.874612486405888,Manutenção,M,137.46617610802906
WEG-AUT-1361,91.29375858652708,6.966170716329154,Ativo,M,133.88515136570805
WEG-AUT-1362,,,Ativo,M,120.51500082853254
WEG-AUT-1363,79.41797308203888,5.843061889024823,Ativo,M,114.56251495676898
WEG-AUT-1364,82.44651191296668,6.02436403599594,Ativo,M,134.2126786286335
WEG-AUT-1365,70.98718504519873,6.6590313338231,Ativo,M,130.1204246671293
WEG-AUT-1366,77.55297105900938,6.320250208810663,Ocioso,M,110.72452469933805
WEG-AUT-1367,75.33222020820885,3.092979478153451,Ativo,F,108.07659529497464
WEG-AUT-1368,76.22559903476274,5.878280517194729,Manutenção,F,88.91467227456002
WEG-AUT-1369,67.0833972695176,5.008030992035561,Ativo,F,122.31047762525381
WEG-AUT-1370,75.4573568297189,6.445295986471917,Manutenção,M,118.75953382472402
WEG-AUT-1371,80.42898205807722,10.379362603644774,Manutenção,F,137.04287061963814
WEG-AUT-1372,9999.0,6.714474331664026,Ativo,M,125.3858264022055
WEG-AUT-1373,85.27234367389468,5.761058439358643,Ativo,M,140.01343791259035
WEG-AUT-1374,97.80841580387134,7.4905221027681534,Ativo,F,109.53953658125744
WEG-AUT-1375,67.14285058967548,6.875763042092898,Ativo,F,137.0722549645143
WEG-AUT-1376,84.35936668556712,6.788132286632578,Ativo,F,112.06625431343018
WEG-AUT-1377,77.1250910602527,7.0495908305019395,Ativo,F,131.6639409268841
WEG-AUT-1378,98.19293079878557,9.079160990761357,Ocioso,M,98.1186241120396
WEG-AUT-1379,66.71286800377091,4.616756190543718,Ativo,M,123.52702949049282
WEG-AUT-1380,66.38292065710185,6.863084907536036,Manutenção,F,90.22968087831134
WEG-AUT-1381,68.90637722283778,4.903066418025847,Ativo,M,115.99293771087368
WEG-AUT-1382,52.89909489474703,6.977717704879148,Manutenção,M,126.6053099081687
WEG-AUT-1383,69.679572272352,4.913838883919468,Ativo,F,112.18547173153357
WEG-AUT-1384,67.22910705368618,5.615686460952882,Manutenção,F,104.24343556866049
WEG-AUT-1385,,5.786874120066932,Ativo,M,132.69177703943902
WEG-AUT-1386,78.78843774566018,7.566143407082593,Ativo,F,118.44805815229614
WEG-AUT-1387,94.89979381176681,7.48583622151938,Ativo,F,112.65644029453992
WEG-AUT-1388,85.17945030095353,4.455995672975062,Ativo,F,120.62843881731415
WEG-AUT-1389,69.14251161554478,6.2769077553997885,Ativo,M,159.55003712918383
WEG-AUT-1390,65.76664595084225,5.206588203351158,Ativo,M,137.30254274672316
WEG-AUT-1391,80.36515130081831,4.438093125054532,Ativo,M,137.4386050228176
WEG-AUT-1392,61.33755132628326,5.896176129405881,Manutenção,M,126.53319478488547
WEG-AUT-1393,94.43031704147072,5.768124096161853,Ativo,M,122.49727908865721
WEG-AUT-1394,87.58412126757352,9.597403080883732,Ativo,M,84.05876567504376
WEG-AUT-1395,70.2736556529006,6.806143755504975,Manutenção,M,109.81529480305302
WEG-AUT-1396,57.21208744454579,4.271335498944068,Ativo,F,112.79138380196288
WEG-AUT-1397,89.41565992873684,5.409316394160681,Ativo,M,91.87661903928701
WEG-AUT-1398,73.99733162484752,,Ativo,F,102.6387631467685
WEG-AUT-1399,88.19707127572136,9.123819882017894,Ocioso,F,90.28745293616049
WEG-AUT-1400,58.45850958265915,3.979623362866859,Manutenção,M,119.42514246453942
WEG-AUT-1401,68.90656225898539,3.5681058608053373,Manutenção,F,132.28148956273225
WEG-AUT-1402,75.25505884704093,8.819351245520496,Ativo,M,136.60161777936494
WEG-AUT-1403,75.6932962345298,6.745459848319266,Manutenção,M,126.22176693118861
WEG-AUT-1404,70.47431254946794,4.984390175373087,Ativo,F,105.54905488202147
WEG-AUT-1405,81.73992428964874,6.94848072057141,Ativo,M,91.01902262220061
WEG-AUT-1406,63.98998549148276,2.5099531653763716,Ativo,F,93.64696950897746
WEG-AUT-1407,73.70501540727642,,Ativo,M,100.96526134118253
WEG-AUT-1408,,6.658949641980319,Ativo,F,106.66710452946488
WEG-AUT-1409,80.60160775761686,7.493978195352962,Ativo,M,117.60377253012621
WEG-AUT-1410,82.67195621993335,4.780545666790448,Ativo,F,104.78753672809547
WEG-AUT-1411,63.39125803570238,,Ativo,M,125.08463840502392
WEG-AUT-1412,59.091801207275964,4.904405523516578,Manutenção,F,116.51589745800791
WEG-AUT-1413,88.61560662993435,6.557537257944044,Ativo,F,120.15818567611538
WEG-AUT-1414,78.68929712578571,4.946515148691766,Manutenção,M,137.10375829006807
WEG-AUT-1415,67.34089136615619,5.628658825175691,Ativo,F,102.29652398699444
WEG-AUT-1416,91.4870957429865,4.80585844729368,Manutenção,M,126.28056867438552
WEG-AUT-1417,76.41458366007502,7.11159073855312,Ativo,F,119.7904015728589
WEG-AUT-1418,87.58262043267018,7.401831563319331,Ativo,M,114.99770578545457
WEG-AUT-1419,,5.871531202059621,Ativo,F,133.2788448129894
WEG-AUT-1420,96.83785321126086,6.253533192944039,Ativo,F,133.1852123183551
WEG-AUT-1421,93.63107884565365,4.1719720195130385,Manutenção,M,105.80263806017358
WEG-AUT-1422,72.58587644096973,5.780452692790498,Ativo,M,117.26759124213113
WEG-AUT-1423,85.40149498502073,6.129713536141558,Ativo,M,124.21817523876098
WEG-AUT-1424,81.97644747064405,9.869110327441966,Manutenção,F,115.90489877966124
WEG-AUT-1425,89.57063135408967,4.643246163916171,Ativo,M,128.77531998431698
WEG-AUT-1426,65.0683036639089,8.249848134253412,Ativo,M,124.21788026865413
WEG-AUT-1427,82.40354032998361,7.5956022828521315,Ativo,F,147.4884186053402
WEG-AUT-1428,86.31345711192067,6.592890966286191,Ativo,M,97.04581296105319
WEG-AUT-1429,56.733235392557305,8.662068677873187,Ativo,F,118.16346015378903
WEG-AUT-1430,62.77578561700936,6.720947661649609,Ativo,M,106.37246232731714
WEG-AUT-1431,53.78806213351895,6.7448228739351,Ocioso,M,129.06161183158565
WEG-AUT-1432,72.37122823833215,6.125631085775437,Ativo,F,95.74242164931684
WEG-AUT-1433,82.7341936858576,7.912996435386079,Ativo,M,125.1946906533733
WEG-AUT-1434,90.9747490470083,7.735056927335237,Ativo,M,110.54927352977488
WEG-AUT-1435,75.97799519440764,5.3240517975053026,Ocioso,F,108.98757200818478
WEG-AUT-1436,92.30046322849857,4.353053927561726,Manutenção,M,98.30252694688969
WEG-AUT-1437,60.70893468874364,5.915827107646081,Ativo,F,113.02386080698491
WEG-AUT-1438,57.31448438677088,5.079946009843296,Manutenção,F,136.26750795436388
WEG-AUT-1439,74.6167491615855,6.111065595538503,Ativo,M,119.62216974705781
WEG-AUT-1440,79.23268721386273,7.932413388557795,Ativo,M,129.41520626811712
WEG-AUT-1441,74.85670514501203,5.559777682878495,Ativo,F,144.96962732949413
WEG-AUT-1442,53.4918579495813,6.140047266163795,Ativo,M,123.95633377233864
WEG-AUT-1443,74.26423958511572,6.2812318287317535,Ativo,M,111.6180064190649
WEG-AUT-1444,61.503070244699046,7.387803235087398,Ocioso,F,127.00878322774184
WEG-AUT-1445,82.2315617627154,3.054354932421553,Ativo,M,111.83555780528562
WEG-AUT-1446,79.04928158401691,5.350619587328585,Ocioso,F,112.43365975054246
WEG-AUT-1447,65.33126224356278,6.495797169191262,Ativo,M,97.20160800571523
WEG-AUT-1448,69.80439736796473,7.880110538997606,Ativo,M,133.8938623662659
WEG-AUT-1449,64.078258020166,5.511336573491313,Ativo,M,114.20996136525841
WEG-AUT-1450,74.5418694786317,3.5728262115413765,Ativo,F,122.73147368723794
WEG-AUT-1451,85.228994365263,7.067596024352591,Ativo,F,104.46057107090041
WEG-AUT-1452,64.8498765134768,5.310492655644119,Ativo,F,126.53921444573209
WEG-AUT-1453,80.49248841293738,4.534466677273494,Ativo,M,108.57088142797375
WEG-AUT-1454,69.63229500708937,5.3259164544014865,Ativo,M,117.87436917447263
WEG-AUT-1455,66.8748352612454,5.941664499281811,Manutenção,M,133.1673904685869
WEG-AUT-1456,74.07618122047714,5.353357469646502,Ativo,M,131.86138968348794
WEG-AUT-1457,64.32995561459657,3.1122075200613035,Ativo,M,119.66954891224589
WEG-AUT-1458,69.38668229385459,7.455892675641985,Ativo,F,93.47803450939922
WEG-AUT-1459,62.622282127817094,7.984825057790211,Ocioso,M,164.8921585509096
WEG-AUT-1460,95.82961389562209,7.112130787875309,Manutenção,F,146.18788455409702
WEG-AUT-1461,75.57026729570315,4.607240061405257,Ativo,M,130.84012237332448
WEG-AUT-1462,67.85288216607785,5.917911852473475,Ativo,F,108.70194327613544
WEG-AUT-1463,77.44678906270933,6.1908701586787585,Ativo,M,118.29611757447053
WEG-AUT-1464,74.0205554782463,7.038312145386675,Ocioso,M,111.84869355335225
WEG-AUT-1465,72.87981920490117,7.135676684205313,Ativo,M,138.95783908644583
WEG-AUT-1466,81.64875035045597,5.172156681710106,Ativo,M,123.9375433627775
WEG-AUT-1467,83.1538309554967,6.314793778978984,Ativo,M,108.23754212460251
WEG-AUT-1468,69.62973795008946,6.840192566461337,Ativo,M,112.93867351312826
WEG-AUT-1469,69.15390847323086,8.238151251005473,Ocioso,M,136.81782213854856
WEG-AUT-1470,72.31195717990774,7.186309155754612,Ativo,F,144.00146770230717
WEG-AUT-1471,51.02982777027636,7.304679362325727,Ativo,F,142.92497345229367
WEG-AUT-1472,59.290493846915204,6.317357279101105,Ativo,F,131.35548097580966
WEG-AUT-1473,89.55217980816751,8.174642803284906,Manutenção,M,116.21062696796045
WEG-AUT-1474,92.47216099176347,6.773667914343297,Manutenção,F,71.3772926200632
WEG-AUT-1475,72.58512158465803,4.994476925757001,Ativo,M,124.45740035712332
WEG-AUT-1476,81.25384811208555,8.164717958175267,Ativo,M,119.9725686173385
WEG-AUT-1477,78.46812662270713,7.177064581554639,Manutenção,M,122.0997314448203
WEG-AUT-1478,107.52824848878001,5.579738370420125,Ativo,M,120.8084602054981
WEG-AUT-1479,86.95553657006306,5.5287098456410595,Ativo,M,100.10606757076265
WEG-AUT-1480,73.85686528945196,6.615205763197067,Ativo,M,128.3611283527678
WEG-AUT-1481,65.16682537369553,6.848458713374619,Ocioso,M,129.48324471047775
WEG-AUT-1482,58.33231363729549,,Ativo,F,130.23508173089488
WEG-AUT-1483,77.33636817660584,6.635832142820039,Manutenção,F,134.1986550536008
WEG-AUT-1484,67.25831717451481,8.579940324406932,Ativo,F,129.06077467382434
WEG-AUT-1485,60.26633604922442,7.70016041312884,Ativo,F,113.84955882691634
WEG-AUT-1486,68.41098471545348,6.466889827771034,Ativo,M,118.93744728125864
WEG-AUT-1487,63.84374596204886,7.517834813074477,Ativo,F,121.36687300880065
WEG-AUT-1488,92.91498716826193,4.754466535061445,Ativo,F,121.61549173659928
WEG-AUT-1489,84.45721744796923,6.757097869925532,Ativo,M,134.97326483957596
WEG-AUT-1490,75.11628726617552,8.733028889626354,Ativo,M,129.65503129533735
WEG-AUT-1491,90.73941345834527,5.894735746450677,Manutenção,F,151.1601515935493
WEG-AUT-1492,76.0123672303,5.013312499933281,Ocioso,M,153.09703469827008
WEG-AUT-1493,66.15651588605323,5.287075555969715,Ativo,F,121.19474373920887
WEG-AUT-1494,91.1928028113314,4.674513747720656,Ativo,M,62.45016677310946
WEG-AUT-1495,80.85855545868893,5.101333328621216,Ativo,M,138.552486991909
WEG-AUT-1496,64.30891537957221,5.6812886619739595,Ativo,M,111.89435491519419
WEG-AUT-1497,73.20144388012211,4.232206173149901,Manutenção,M,107.9777411725349
WEG-AUT-1498,,6.221865667529444,Ativo,F,114.0233208751595
WEG-AUT-1499,60.68060282487448,7.463188043301306,Ativo,F,113.3003542977809
WEG-AUT-1500,84.92486424908223,55.0,Manutenção,M,129.1840471515809
WEG-AUT-1501,95.24887472493637,8.326997493098476,Ativo,M,96.60846331310663
WEG-AUT-1502,60.515040474899024,6.915108923938632,Ativo,F,103.83418881312598
WEG-AUT-1503,81.11117698525099,7.64281281987368,Ativo,F,125.14737831296125
WEG-AUT-1504,68.36825302422082,55.0,Ativo,M,129.34416045619963
WEG-AUT-1505,70.0851834704707,7.3963353178932625,Ativo,M,129.62312467404018
WEG-AUT-1506,68.97986379549188,4.671292539446562,Manutenção,F,108.19445581600051
WEG-AUT-1507,66.12809691836193,7.446346501171112,Manutenção,F,105.3260152610064
WEG-AUT-1508,75.70947709342069,6.440575075710944,Ativo,M,112.40047749318121
WEG-AUT-1509,66.4750237776841,6.974551707978697,Ocioso,M,123.59809128427088
WEG-AUT-1510,78.0397966706883,4.554167552125208,Ativo,F,142.28216053908824
WEG-AUT-1511,74.67249985078406,4.9469022208127535,Manutenção,F,89.28844221343874
WEG-AUT-1512,72.6910455079027,7.036119505554739,Ativo,M,116.6890686456245
WEG-AUT-1513,65.67058154856322,4.8723127940861195,Manutenção,M,100.00982338462194
WEG-AUT-1514,69.1439010290325,6.8484888089387725,Ocioso,F,95.21635983969765
WEG-AUT-1515,83.13160787117044,4.286007070955656,Ativo,M,134.50434968017225
WEG-AUT-1516,80.459630470056,7.387443897733336,Ocioso,M,128.16936861749008
WEG-AUT-1517,64.93566992961522,4.474467359324088,Manutenção,M,126.74150273920893
WEG-AUT-1518,76.24298920700687,6.973219912751333,Manutenção,M,133.8153875959649
WEG-AUT-1519,83.08956479540379,7.075883307104402,Ativo,F,112.80421654850795
WEG-AUT-1520,57.6712445482256,5.224519454198595,Manutenção,M,113.51043725499707
WEG-AUT-1521,80.90528201998931,7.014837193918618,Manutenção,F,152.78595925083863
WEG-AUT-1522,68.24245053106861,6.564619168666979,Ativo,M,116.30143418610639
WEG-AUT-1523,81.19128602022818,5.4456214013301665,Ocioso,M,131.02698169581137
WEG-AUT-1524,67.18577885630357,4.788023442293309,Ativo,M,120.09572311444973
WEG-AUT-1525,56.248737943022554,3.4523240316583896,Ativo,F,92.27612204882377
WEG-AUT-1526,58.11080440222679,6.6895100662195714,Ativo,F,89.33056494298097
WEG-AUT-1527,75.70489193994452,,Ativo,M,111.31523670090142
WEG-AUT-1528,77.92708626807556,6.333481879217832,Ativo,F,135.84151877504985
WEG-AUT-1529,65.70467543640372,5.831172497484851,Ativo,F,131.82437484954005
WEG-AUT-1530,81.90522081716243,7.150799885613473,Ocioso,F,133.7111574633605
WEG-AUT-1531,57.75403934617593,5.77713630071419,Ativo,M,105.19430731595527
WEG-AUT-1532,74.50616211420318,5.738773099114073,Ativo,F,144.2380873518347
WEG-AUT-1533,62.48432990249421,7.224618986003614,Ativo,M,105.52660049720424
WEG-AUT-1534,68.35572086807733,6.669081240717765,Ativo,M,123.19236598004953
WEG-AUT-1535,75.69768604882235,6.64261834005589,Ocioso,F,119.84471565138395
WEG-AUT-1536,66.1656596645185,6.856974625731937,Ativo,M,117.3918926952812
WEG-AUT-1537,71.16216678558683,4.050199027510052,Manutenção,M,140.0788820744341
WEG-AUT-1538,85.76607449675163,7.2595041519817745,Ativo,M,109.42334219751059
WEG-AUT-1539,69.14263537000694,7.057456311619044,Ativo,F,99.75592116432108
WEG-AUT-1540,,4.776643619992904,Ativo,F,120.29993229309629
WEG-AUT-1541,63.33807802609501,5.858287336856119,Ativo,M,114.00259898570211
WEG-AUT-1542,80.76294386811047,6.144969797321316,Ativo,F,170.6607437862397
WEG-AUT-1543,90.33647051690795,6.011704501837574,Ativo,M,130.1476121465996
WEG-AUT-1544,49.247732748663466,6.667403953195949,Ativo,M,113.85989137172064
WEG-AUT-1545,66.83259981756,8.203913494563658,Manutenção,F,104.1583264621937
WEG-AUT-1546,81.25925733539567,7.71447341874196,Ativo,M,91.79567384146823
WEG-AUT-1547,73.06802344654858,,Ativo,M,104.6217137139385
WEG-AUT-1548,,7.070897986428468,Ativo,M,121.72412657638698
WEG-AUT-1549,68.85815553948389,8.060506647349573,Ativo,F,141.40992977392153
WEG-AUT-1550,76.10919276846545,6.741531928964884,Manutenção,M,136.82533713581878
WEG-AUT-1551,73.56538902838317,7.727372595260354,Ativo,F,123.43642247469569
WEG-AUT-1552,87.46171164742798,9.01717862398107,Ativo,F,115.15248501446273
WEG-AUT-1553,77.87141885466274,,Ocioso,M,124.03218534618232
WEG-AUT-1554,78.74482795178963,6.5490320338984205,Ativo,F,112.22043003773136
WEG-AUT-1555,70.8752918557141,7.6631238637186545,Ativo,M,145.77545993645813
WEG-AUT-1556,70.08013464723882,6.402842966335648,Ativo,M,117.1621472808738
WEG-AUT-1557,70.65813902789398,6.233464260598938,Ativo,F,118.7049321262991
WEG-AUT-1558,79.34174749497213,5.708020070000774,Manutenção,F,86.76266362468998
WEG-AUT-1559,70.77966295138724,8.388778702364952,Manutenção,M,117.06847730215854
WEG-AUT-1560,78.24263599741234,5.0541998676811986,Ocioso,M,132.54726206947413
WEG-AUT-1561,,8.345314814549361,Ativo,M,103.98416134442182
WEG-AUT-1562,84.34680938603277,6.89980977323652,Ativo,M,108.73919498260781
WEG-AUT-1563,71.77675291223767,4.240971355277282,Manutenção,M,131.89066526600496
WEG-AUT-1564,87.81274618272143,6.71470901018799,Ativo,M,97.85014164722921
WEG-AUT-1565,70.91520858327371,3.259962889287727,Ativo,F,135.8670151131288
WEG-AUT-1566,53.799692380632536,7.0757112235634505,Ativo,M,112.01784164740347
WEG-AUT-1567,64.61509373536725,7.439324076184588,Ativo,M,114.17147669263196
WEG-AUT-1568,55.556684829228516,5.370701662087125,Ativo,F,103.14182392311609
WEG-AUT-1569,71.50910841756627,6.372966774337815,Manutenção,F,125.67069390641825
WEG-AUT-1570,75.3933929814903,8.9358204072504,Manutenção,M,156.8980797754407
WEG-AUT-1571,92.80259177889047,5.491954614033289,Ativo,M,131.7224585919095
WEG-AUT-1572,78.63273742452371,4.7175293781207595,Ativo,F,107.03572107089197
WEG-AUT-1573,72.89944444750692,8.274328763447638,Ativo,M,137.03430878237214
WEG-AUT-1574,83.90875860242664,8.947622066743113,Manutenção,M,115.24980681098626
WEG-AUT-1575,51.98307925541721,6.205173940586986,Ativo,F,140.6172747214134
WEG-AUT-1576,77.67395286013995,7.616048249571699,Manutenção,M,132.10014603246543
WEG-AUT-1577,83.29408453581316,8.078066281743233,Ativo,M,75.852876517924
WEG-AUT-1578,59.67484441931167,5.160522074446263,Ativo,M,104.9388055056746
WEG-AUT-1579,87.20941745367276,5.520571830484984,Ativo,M,134.16577834253084
WEG-AUT-1580,78.75421227869136,7.923224318416629,Manutenção,M,122.27485908217527
WEG-AUT-1581,70.83947690404159,8.559019990191914,Ativo,F,104.64366078438223
WEG-AUT-1582,81.844209594116,6.988033204244097,Ativo,M,110.4961572675928
WEG-AUT-1583,99.04227500694616,4.968259905097124,Ativo,M,91.40645069865928
WEG-AUT-1584,77.1095956781142,8.981885556379218,Manutenção,M,118.67440068710405
WEG-AUT-1585,77.80631615615353,5.45664074306325,Manutenção,F,153.16034589023647
WEG-AUT-1586,70.37671055482744,5.7308071063599675,Ativo,M,132.07400086098488
WEG-AUT-1587,66.27663412061969,6.679272968285471,Manutenção,M,152.85625501782636
WEG-AUT-1588,83.91852607371459,8.375824589000684,Ativo,F,133.2359563468497
WEG-AUT-1589,66.21111982795689,7.395566367173114,Ativo,M,135.41219015029037
WEG-AUT-1590,75.95144549080362,6.780811700506675,Ativo,M,149.61118031617536
WEG-AUT-1591,70.18459680896628,6.848603942165349,Ativo,M,125.6589488901334
WEG-AUT-1592,80.22928817033711,6.260920536100853,Manutenção,M,117.19159017739679
WEG-AUT-1593,78.70345210551297,6.981395320325909,Manutenção,M,135.48986274933017
WEG-AUT-1594,86.09416941470795,2.658615891227976,Ativo,F,141.80760355682827
WEG-AUT-1595,69.84482781202516,5.784749557302282,Ativo,M,112.80053035931687
WEG-AUT-1596,72.3663131794196,6.537850708883494,Manutenção,M,109.17646376489957
WEG-AUT-1597,64.92298098428577,4.58858028293269,Ocioso,M,122.0828404864632
WEG-AUT-1598,70.53492076920084,6.740852644936184,Ativo,M,132.47248300397493
WEG-AUT-1599,79.16165517697095,5.91374029061943,Ocioso,M,131.97136572992343
WEG-AUT-1600,9999.0,8.657665977641686,Ativo,F,98.63748599718602
WEG-AUT-1601,65.51726409613494,8.402227615300799,Ativo,M,148.67409100594983
WEG-AUT-1602,84.33086216110944,5.547872203234572,Manutenção,F,110.38252605904725
WEG-AUT-1603,89.43419751745199,5.988827203806626,Ativo,M,116.02402504667131
WEG-AUT-1604,79.54106648384887,6.096473408148251,Ativo,M,106.4601846001827
WEG-AUT-1605,94.9063560318597,5.567676733376528,Ativo,M,160.4749325390563
WEG-AUT-1606,67.07521340941248,6.473034977639378,Manutenção,M,123.6310600543195
WEG-AUT-1607,62.131125615230125,5.138405103557374,Manutenção,M,107.23537378977653
WEG-AUT-1608,56.52343738650508,4.6171385310874635,Ativo,M,132.9588532494367
WEG-AUT-1609,90.90846527063643,7.071795713460376,Ativo,F,131.5370366896505
WEG-AUT-1610,82.07083939171761,7.081341417910536,Ativo,M,117.18409464630174
WEG-AUT-1611,74.61636095544023,5.0739579364760115,Ativo,M,132.60910069175074
WEG-AUT-1612,78.13967057635811,7.45349760306764,Ativo,M,107.62062058753703
WEG-AUT-1613,63.38236500336705,5.315791179168536,Manutenção,M,112.60622587576121
WEG-AUT-1614,100.88039578597667,6.554431333253174,Ativo,M,89.84675018150905
WEG-AUT-1615,76.5568224107399,7.348481617657439,Ativo,M,100.14073373670655
WEG-AUT-1616,,6.152942409414802,Ativo,M,147.1144620850603
WEG-AUT-1617,,6.836637276997588,Ativo,F,144.6214294158347
WEG-AUT-1618,80.25059693323549,5.4769984985574,Ocioso,F,120.98682972973444
WEG-AUT-1619,77.55078225493088,5.924946783200664,Ativo,M,144.94397170784757
WEG-AUT-1620,66.90001821782423,5.911796796767524,Ativo,M,117.59888270087542
WEG-AUT-1621,80.15041774992795,,Ativo,F,116.34884546148137
WEG-AUT-1622,94.96125721298786,5.952516171637905,Ativo,M,120.84765972698335
WEG-AUT-1623,89.32691048462726,4.031934381590755,Ativo,M,118.12617607014651
WEG-AUT-1624,91.92845957971367,5.5123847540010535,Ativo,M,116.7720551465973
WEG-AUT-1625,69.83223539747256,5.801174309282461,Ativo,M,137.1509716072433
WEG-AUT-1626,64.8091493872849,5.841348346506468,Ativo,M,122.25203480934304
WEG-AUT-1627,73.8792373389537,5.86190357578091,Ativo,M,130.68722646650707
WEG-AUT-1628,75.7851115790313,6.113530120195819,Ativo,M,135.47070787915996
WEG-AUT-1629,86.68901094394496,6.87121812532049,Ocioso,M,125.822786934821
WEG-AUT-1630,57.4291213879944,7.424323903785532,Ativo,F,105.44593011137641
WEG-AUT-1631,91.26027835433645,5.290328682412426,Ativo,M,99.70701166553943
WEG-AUT-1632,73.54091706492062,4.5155188024551975,Ativo,M,122.23170952210958
WEG-AUT-1633,70.71774876555209,4.741137822859656,Ativo,M,117.43115542762598
WEG-AUT-1634,64.57290405976825,5.517915910327102,Manutenção,F,121.31087143380182
WEG-AUT-1635,57.82400494540943,5.707310155056888,Ativo,F,119.75918941127121
WEG-AUT-1636,83.84329113160011,5.12200550732356,Manutenção,F,158.75360490249852
WEG-AUT-1637,75.96983865547824,4.385436670050148,Ativo,M,100.04660616537993
WEG-AUT-1638,61.655410552718934,5.561430841536136,Ativo,F,90.15080595268313
WEG-AUT-1639,61.60167289333204,6.45399726815956,Manutenção,F,124.98565250279414
WEG-AUT-1640,71.67426065745366,7.033041252169791,Ativo,M,114.35366168117707
WEG-AUT-1641,92.72472601553864,5.41960772564835,Ativo,M,124.74101804594926
WEG-AUT-1642,72.47429081068215,5.621803048999192,Ativo,M,128.75824533426
WEG-AUT-1643,59.41699899225989,4.902622367613765,Manutenção,F,139.26157042768347
WEG-AUT-1644,72.61969782709758,6.155985161475313,Ativo,M,97.39161269424092
WEG-AUT-1645,72.33640251764946,5.01219991213286,Manutenção,M,111.64923153214255
WEG-AUT-1646,46.8826902491135,7.00237893853768,Ativo,F,126.43141888321146
WEG-AUT-1647,74.62990390156297,3.699786911292245,Manutenção,F,131.5569539353084
WEG-AUT-1648,72.77518743280888,5.696518458566553,Ativo,F,152.9017432543258
WEG-AUT-1649,82.5101668305409,,Manutenção,F,134.335559566708
WEG-AUT-1650,94.61403899692613,6.457368322851506,Ativo,M,119.14817106170584
WEG-AUT-1651,87.02893281025146,9.970247129572694,Ocioso,F,106.64346370586007
WEG-AUT-1652,72.37666874917429,6.689720034395071,Ativo,M,111.53565220921472
WEG-AUT-1653,63.58147795821246,4.794323564421186,Ativo,F,111.1094576556434
WEG-AUT-1654,102.22027793412354,6.066350054075298,Ativo,M,129.8285044277064
WEG-AUT-1655,75.82179355715213,3.713255133146968,Ativo,F,123.85496168378745
WEG-AUT-1656,75.34625756508593,6.087160350984535,Ativo,F,100.14525643736732
WEG-AUT-1657,74.94668658534496,5.033721520198938,Ocioso,F,113.4614779636435
WEG-AUT-1658,77.27988998806248,,Ocioso,M,133.16321330177132
WEG-AUT-1659,73.68421567479861,5.430643615566251,Ativo,M,125.27493532461088
WEG-AUT-1660,69.17654892775752,6.0365277178866545,Ocioso,F,128.52966924019157
WEG-AUT-1661,69.45798111697589,5.310219022033835,Ativo,M,125.74382565085895
